game_date,game_pk,player_name,batter,pitcher,stand,p_throws,pit_handR,bat_handR,home_team,away_team,outs_when_up,inning,inning_topbot,launch_speed,launch_angle,hit_direction,is_gb,is_ld,is_fb,is_pu,hangtime,distance,landing_x,landing_y,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,a3,a4,a5,a6,a7,a8,a9,d3,d4,d5,d6,d7,d8,d9,ad3,ad4,ad5,ad6,responsible_fielder,responsible_fielder_x,responsible_fielder_y,responsible_fielder_angle,responsible_fielder_depth,responsible_fielder_coords_diff,responsible_fielder_angle_diff,fielder_landing_x,fielder_landing_y,fielder_landing_angle_radians,is_out
2023-08-25,716852,"Strider, Spencer",527038,675911,R,R,1,1,SF,ATL,0,4,Bot,87.9,28.0,5.6765749581409946,0,0,1,0,4.725825,336.28937,33.26336293415182,334.6402359222329,65.64833,103.58955,10.855254,154.87778,-76.440186,116.90831,-39.46082,146.91669,-148.42883,262.4567,-5.9835286,329.8471,126.278275,258.4317,32.36386849040103,4.009256674284249,-33.17855874675796,-15.03442019212394,-29.489741627323163,-1.039249208428542,26.041664264186878,122.63970850010774,155.2577317789131,139.68054618582607,152.12386438566597,301.52054150597917,329.9013670673661,287.6337016099915,26.687293532260036,-1.667318283856746,-38.855133704898954,-20.710995150264935,8,-5.9835286,329.8471,-1.039249208428542,329.9013670673661,39.53849576125118,-6.715824166569536,39.24689153415182,4.793135922232864,0.12152597472125092,1
2023-08-19,716934,"Hand, Brad",527038,543272,R,L,0,1,ATL,SF,1,5,Top,63.7,8.0,-24.598427480139566,1,0,0,0,1.1100415,97.189064,-40.45551524469407,88.36891677797524,65.64833,103.58955,10.855254,154.87778,-76.440186,116.90831,-39.46082,146.91669,-148.42883,262.4567,-5.9835286,329.8471,126.278275,258.4317,32.36386849040103,4.009256674284249,-33.17855874675796,-15.03442019212394,-29.489741627323163,-1.039249208428542,26.041664264186878,122.63970850010774,155.2577317789131,139.68054618582607,152.12386438566597,301.52054150597917,329.9013670673661,287.6337016099915,56.962295970540595,28.607684154423815,-8.580131266618391,9.564007288015626,5,-76.440186,116.90831,-33.17855874675796,139.68054618582607,45.928134023157554,-8.580131266618391,35.98467075530593,-28.539393222024756,-0.6705186026587198,1
2023-08-19,716934,"Chirinos, Yonny",527038,630023,R,R,1,1,ATL,SF,2,3,Top,83.6,-23.0,-6.259111045539332,1,0,0,0,0.12309688,13.121064,-1.4305233152719719,13.042849704727852,65.64833,103.58955,10.855254,154.87778,-76.440186,116.90831,-39.46082,146.91669,-148.42883,262.4567,-5.9835286,329.8471,126.278275,258.4317,32.36386849040103,4.009256674284249,-33.17855874675796,-15.03442019212394,-29.489741627323163,-1.039249208428542,26.041664264186878,122.63970850010774,155.2577317789131,139.68054618582607,152.12386438566597,301.52054150597917,329.9013670673661,287.6337016099915,38.62297953594037,10.26836771982358,-26.919447701218626,-8.775309146584608,6,-39.46082,146.91669,-15.03442019212394,152.12386438566597,139.17078925310608,-8.775309146584608,38.03029668472803,-133.87384029527215,-1.294012298228526,1
2023-08-19,716934,"Chirinos, Yonny",527038,630023,R,R,1,1,ATL,SF,1,1,Top,98.5,10.0,14.063843253605995,1,0,0,0,1.9621195,230.90504,56.11060040257462,223.983794332795,65.64833,103.58955,10.855254,154.87778,-76.440186,116.90831,-39.46082,146.91669,-148.42883,262.4567,-5.9835286,329.8471,126.278275,258.4317,32.36386849040103,4.009256674284249,-33.17855874675796,-15.03442019212394,-29.489741627323163,-1.039249208428542,26.041664264186878,122.63970850010774,155.2577317789131,139.68054618582607,152.12386438566597,301.52054150597917,329.9013670673661,287.6337016099915,18.300025236795037,-10.054586579321747,-47.24240200036395,-29.098263445729934,4,10.855254,154.87778,4.009256674284249,155.2577317789131,82.60561479089354,-10.054586579321747,45.25534640257462,69.10601433279498,0.9910062768824055,1
2023-08-18,716949,"Iglesias, Raisel",527038,628452,R,R,1,1,ATL,SF,1,9,Top,87.0,52.0,-0.30906137322404703,0,0,0,1,6.2161174,244.01207,-1.3162285296855325,244.0085197340121,65.64833,103.58955,10.855254,154.87778,-76.440186,116.90831,-39.46082,146.91669,-148.42883,262.4567,-5.9835286,329.8471,126.278275,258.4317,32.36386849040103,4.009256674284249,-33.17855874675796,-15.03442019212394,-29.489741627323163,-1.039249208428542,26.041664264186878,122.63970850010774,155.2577317789131,139.68054618582607,152.12386438566597,301.52054150597917,329.9013670673661,287.6337016099915,32.67292986362508,4.318318047508296,-32.86949737353391,-14.725358818899894,8,-5.9835286,329.8471,-1.039249208428542,329.9013670673661,85.96537414579666,-0.730187835204495,4.667300070314467,-85.8385802659879,-1.5164768273929898,0
2023-08-18,716949,"Strider, Spencer",527038,675911,R,R,1,1,ATL,SF,2,1,Top,86.3,-18.0,-47.39729528943708,1,0,0,0,0.14211251,16.305546,-12.001943753119876,11.037398706550569,65.64833,103.58955,10.855254,154.87778,-76.440186,116.90831,-39.46082,146.91669,-148.42883,262.4567,-5.9835286,329.8471,126.278275,258.4317,32.36386849040103,4.009256674284249,-33.17855874675796,-15.03442019212394,-29.489741627323163,-1.039249208428542,26.041664264186878,122.63970850010774,155.2577317789131,139.68054618582607,152.12386438566597,301.52054150597917,329.9013670673661,287.6337016099915,79.76116377983811,51.40655196372133,14.218736542679125,32.36287509731314,5,-76.440186,116.90831,-33.17855874675796,139.68054618582607,123.93924689932986,14.218736542679125,64.43824224688012,-105.87091129344944,-1.024041402833394,1
2023-08-26,716848,"Yates, Kirby",642731,489446,R,R,1,1,SF,ATL,2,7,Bot,89.9,6.0,-38.35606871896278,1,0,0,0,1.0336578,116.5103,-72.30008248743528,91.3638221860454,65.963165,103.57248,17.653677,153.8453,-73.61829,120.54454,-34.53684,148.99976,-140.86282,259.54147,-0.14218485,330.02057,124.50718,260.36197,32.49221531495867,6.5460328536150065,-31.413014542947277,-13.050200723138364,-28.490331947260294,-0.024685101633646993,25.557500362230847,122.79412750684628,154.85486315808856,141.2467300376745,152.9500630834888,295.303418043397,330.0206006291978,288.60075068134057,70.84828403392146,44.90210157257779,6.9430541760155045,25.305867995824418,5,-73.61829,120.54454,-31.413014542947277,141.2467300376745,29.21047694208072,6.9430541760155045,1.318207512564726,-29.1807178139546,-1.525653094339378,0
2023-08-26,716848,"Fried, Max",642731,608331,R,L,0,1,SF,ATL,0,5,Bot,85.4,-39.0,14.386563056138586,1,0,0,0,0.08062482,7.2571297,1.803126244194372,7.029556656214339,65.963165,103.57248,17.653677,153.8453,-73.61829,120.54454,-34.53684,148.99976,-140.86282,259.54147,-0.14218485,330.02057,124.50718,260.36197,32.49221531495867,6.5460328536150065,-31.413014542947277,-13.050200723138364,-28.490331947260294,-0.024685101633646993,25.557500362230847,122.79412750684628,154.85486315808856,141.2467300376745,152.9500630834888,295.303418043397,330.0206006291978,288.60075068134057,18.105652258820086,-7.8405302025235795,-45.799577599085865,-27.43676377927695,4,17.653677,153.8453,6.5460328536150065,154.85486315808856,147.66889466929288,-7.8405302025235795,-15.850550755805626,-146.81574334378567,-1.6783419735920353,1
2023-08-25,716852,"Strider, Spencer",642731,675911,R,R,1,1,SF,ATL,1,1,Bot,85.8,54.0,34.454088118012606,0,0,0,1,5.830464,215.94998,122.17276744533848,178.06799118994513,65.963165,103.57248,17.653677,153.8453,-73.61829,120.54454,-34.53684,148.99976,-140.86282,259.54147,-0.14218485,330.02057,124.50718,260.36197,32.49221531495867,6.5460328536150065,-31.413014542947277,-13.050200723138364,-28.490331947260294,-0.024685101633646993,25.557500362230847,122.79412750684628,154.85486315808856,141.2467300376745,152.9500630834888,295.303418043397,330.0206006291978,288.60075068134057,-1.9618728030539359,-27.9080552643976,-65.86710266095989,-47.50428884115097,9,124.50718,260.36197,25.557500362230847,288.60075068134057,82.3270819983626,-8.89658775578176,-2.334412554661526,-82.29397881005485,-1.5991554697694266,1
2023-08-20,716927,"Fried, Max",642731,608331,R,L,0,1,ATL,SF,2,4,Top,94.8,15.0,25.107439623390036,0,1,0,0,2.7423005,257.8121,109.39405914832285,233.4523943255236,65.963165,103.57248,17.653677,153.8453,-73.61829,120.54454,-34.53684,148.99976,-140.86282,259.54147,-0.14218485,330.02057,124.50718,260.36197,32.49221531495867,6.5460328536150065,-31.413014542947277,-13.050200723138364,-28.490331947260294,-0.024685101633646993,25.557500362230847,122.79412750684628,154.85486315808856,141.2467300376745,152.9500630834888,295.303418043397,330.0206006291978,288.60075068134057,7.384775691568635,-18.56140676977503,-56.520454166337316,-38.157640346528396,9,124.50718,260.36197,25.557500362230847,288.60075068134057,30.86311204103969,0.4500607388408113,-15.113120851677152,-26.909575674476372,-2.0825217093643693,0
2023-08-20,716927,"Fried, Max",642731,608331,R,L,0,1,ATL,SF,1,1,Top,89.1,19.0,-6.956969199264464,0,1,0,0,3.5815153,317.11273,-38.40992385819095,314.77795746143863,65.963165,103.57248,17.653677,153.8453,-73.61829,120.54454,-34.53684,148.99976,-140.86282,259.54147,-0.14218485,330.02057,124.50718,260.36197,32.49221531495867,6.5460328536150065,-31.413014542947277,-13.050200723138364,-28.490331947260294,-0.024685101633646993,25.557500362230847,122.79412750684628,154.85486315808856,141.2467300376745,152.9500630834888,295.303418043397,330.0206006291978,288.60075068134057,39.449184514223134,13.50300205287947,-24.456045343682813,-6.093231523873899,8,-0.14218485,330.02057,-0.024685101633646993,330.0206006291978,41.19171137255319,6.932284097630817,-38.26773900819095,-15.242612538561389,-2.76253974955806,1
2023-08-18,716949,"Strider, Spencer",642731,675911,R,R,1,1,ATL,SF,2,3,Top,94.0,27.0,37.477641076538795,0,0,1,0,4.492612,329.91483,200.73726508658805,261.81738378171474,65.963165,103.57248,17.653677,153.8453,-73.61829,120.54454,-34.53684,148.99976,-140.86282,259.54147,-0.14218485,330.02057,124.50718,260.36197,32.49221531495867,6.5460328536150065,-31.413014542947277,-13.050200723138364,-28.490331947260294,-0.024685101633646993,25.557500362230847,122.79412750684628,154.85486315808856,141.2467300376745,152.9500630834888,295.303418043397,330.0206006291978,288.60075068134057,-4.9854257615801245,-30.93160822292379,-68.89065561948607,-50.52784179967716,9,124.50718,260.36197,25.557500362230847,288.60075068134057,76.24397747746676,-11.920140714307948,76.23008508658805,1.4554137817147534,0.019090061053222116,1
2023-08-26,716848,"Fried, Max",596103,608331,R,L,0,1,SF,ATL,0,1,Bot,75.2,0.0,31.171790875903444,1,0,0,0,0.63207203,62.880913,32.54752609359365,53.802116476293044,70.1438,103.107704,30.810112,150.36511,-71.45704,123.10106,-27.562893,151.41364,-134.54817,269.2323,17.480831,336.27798,134.88937,260.77716,34.22731333014492,11.57973767209227,-30.13407709324343,-10.31698517306055,-26.55347645751267,2.975743828694554,27.350678684290962,124.70505724545262,153.48918302852695,142.33755491325962,153.90192802099344,300.98046683072124,336.73202889735774,293.5981425633726,3.05552245424148,-19.592053203811176,-61.305867969146874,-41.48877604896399,3,70.1438,103.107704,34.22731333014492,124.70505724545262,62.00419963763308,3.05552245424148,-37.596273906406346,-49.305587523706954,-2.2222593450971684,0
2023-08-20,716927,"Fried, Max",596103,608331,R,L,0,1,ATL,SF,2,2,Top,75.0,4.0,38.96974395593828,1,0,0,0,1.0693545,92.668884,58.28038038710809,72.04803519279145,70.1438,103.107704,30.810112,150.36511,-71.45704,123.10106,-27.562893,151.41364,-134.54817,269.2323,17.480831,336.27798,134.88937,260.77716,34.22731333014492,11.57973767209227,-30.13407709324343,-10.31698517306055,-26.55347645751267,2.975743828694554,27.350678684290962,124.70505724545262,153.48918302852695,142.33755491325962,153.90192802099344,300.98046683072124,336.73202889735774,293.5981425633726,-4.742430625793354,-27.390006283846006,-69.1038210491817,-49.28672912899883,3,70.1438,103.107704,34.22731333014492,124.70505724545262,33.24821425768657,-4.742430625793354,-11.86341961289191,-31.059668807208553,-1.935651214689632,1
2023-08-20,716927,"Fried, Max",596103,608331,R,L,0,1,ATL,SF,0,1,Top,72.4,-43.0,-36.13882742057597,1,0,0,0,0.08640827,5.986707,-3.5306232776035724,4.834807389791725,70.1438,103.107704,30.810112,150.36511,-71.45704,123.10106,-27.562893,151.41364,-134.54817,269.2323,17.480831,336.27798,134.88937,260.77716,34.22731333014492,11.57973767209227,-30.13407709324343,-10.31698517306055,-26.55347645751267,2.975743828694554,27.350678684290962,124.70505724545262,153.48918302852695,142.33755491325962,153.90192802099344,300.98046683072124,336.73202889735774,293.5981425633726,70.36614075072089,47.71856509266824,6.004750327332541,25.82184224751542,5,-71.45704,123.10106,-30.13407709324343,142.33755491325962,136.38513333646836,6.004750327332541,67.92641672239644,-118.26625261020828,-1.0494494395624219,1
2023-08-25,716852,"Iglesias, Raisel",666165,628452,L,R,1,0,SF,ATL,1,9,Bot,76.2,7.0,23.150468807212732,1,0,0,0,1.0925881,108.56281,42.681164376708224,99.82085218840827,75.350685,101.887344,41.771915,145.82355,-67.42282,127.42656,-8.391739,155.12863,-135.89336,269.82953,-2.2671747,340.67117,137.62521,257.81354,36.484741035671775,15.984635905583158,-27.883818266471202,-3.0964177834578437,-26.731046308821984,-0.3812991397485711,28.094050733460477,126.7231494137656,151.6884986324597,144.16436747749424,155.35544126010205,302.11749461444714,340.67871396711774,292.24736069787815,13.334272228459042,-7.1658329016295745,-51.034287073683934,-26.246886590670577,4,41.771915,145.82355,15.984635905583158,151.6884986324597,46.01168265097107,-7.1658329016295745,0.9092493767082246,-46.002697811591744,-1.5510337683990043,1
2023-08-25,716852,"Jiménez, Joe",685133,641729,L,R,1,0,SF,ATL,0,8,Bot,99.7,15.0,5.868731319945474,0,1,0,0,3.172251,316.99838,32.412980318507614,315.3369202263318,76.116554,101.64441,47.57787,142.72742,-62.87056,131.72003,0.0,155.5,-110.66795,253.84927,1.3582568,314.21338,132.83087,246.3674,36.82775435437785,18.43569428445357,-25.515352025494675,0.0,-23.555242193672825,0.24767213099850127,28.331666509681263,126.98549475071164,150.44856308251437,145.9550397139972,155.5,276.9239011655285,314.21631566893393,279.8945083557677,30.959023034432377,12.566962964508097,-31.38408334544015,-5.868731319945474,8,1.3582568,314.21338,0.24767213099850127,314.21631566893393,31.075041358800082,-5.6210591889469725,31.054723518507615,1.1235402263318406,0.0361635933504282,1
2023-08-25,716852,"Strider, Spencer",685133,675911,L,R,1,0,SF,ATL,1,3,Bot,86.9,4.0,12.467622596746917,1,0,0,0,0.82845587,97.37031,21.021069553212122,95.07413686032001,76.116554,101.64441,47.57787,142.72742,-62.87056,131.72003,0.0,155.5,-110.66795,253.84927,1.3582568,314.21338,132.83087,246.3674,36.82775435437785,18.43569428445357,-25.515352025494675,0.0,-23.555242193672825,0.24767213099850127,28.331666509681263,126.98549475071164,150.44856308251437,145.9550397139972,155.5,276.9239011655285,314.21631566893393,279.8945083557677,24.360131757630935,5.968071687706654,-37.98297462224159,-12.467622596746917,4,47.57787,142.72742,18.43569428445357,150.44856308251437,54.5536345623371,5.968071687706654,-26.556800446787875,-47.653283139679985,-2.079220870388993,1
2023-08-18,716949,"Strider, Spencer",685133,675911,L,R,1,0,ATL,SF,2,6,Top,87.7,21.0,-0.316435258529264,0,1,0,0,3.9090323,319.89957,-1.7667442233116877,319.8946879176913,76.116554,101.64441,47.57787,142.72742,-62.87056,131.72003,0.0,155.5,-110.66795,253.84927,1.3582568,314.21338,132.83087,246.3674,36.82775435437785,18.43569428445357,-25.515352025494675,0.0,-23.555242193672825,0.24767213099850127,28.331666509681263,126.98549475071164,150.44856308251437,145.9550397139972,155.5,276.9239011655285,314.21631566893393,279.8945083557677,37.14418961290711,18.752129542982836,-25.19891676696541,0.316435258529264,8,1.3582568,314.21338,0.24767213099850127,314.21631566893393,6.484048970459812,0.5641073895277653,-3.125001023311688,5.681307917691299,2.0736776007437565,1
2023-08-18,716949,"Strider, Spencer",685133,675911,L,R,1,0,ATL,SF,1,1,Top,96.6,29.0,-13.841702338394656,0,0,1,0,5.128311,371.3687,-88.84633556027742,360.58431737142257,76.116554,101.64441,47.57787,142.72742,-62.87056,131.72003,0.0,155.5,-110.66795,253.84927,1.3582568,314.21338,132.83087,246.3674,36.82775435437785,18.43569428445357,-25.515352025494675,0.0,-23.555242193672825,0.24767213099850127,28.331666509681263,126.98549475071164,150.44856308251437,145.9550397139972,155.5,276.9239011655285,314.21631566893393,279.8945083557677,50.669456692772506,32.27739662284823,-11.673649687100019,13.841702338394656,8,1.3582568,314.21338,0.24767213099850127,314.21631566893393,101.4255013080449,14.089374469393157,-90.20459236027743,46.3709373714226,2.6667572187047806,0
2023-08-25,716852,"Strider, Spencer",664774,675911,L,R,1,0,SF,ATL,0,1,Bot,47.6,-69.0,-11.112489259842445,1,0,0,0,0.09623391,2.4009135,-0.46274213061876324,2.3558979698453815,75.25872,101.91539,40.12827,146.6088,-67.62611,127.22114,-15.412916,154.24136,-131.8468,262.01636,9.360743,331.1715,150.13626,251.51498,36.44375937339161,15.307504665450159,-27.993479627165563,-5.70646649927374,-26.71156979951207,1.6190653577837224,30.83414763091229,126.691048045592,152.0013759498015,144.0781358035691,155.00953233357183,293.3191974247332,331.3037668390778,292.91753401117523,47.55624863323405,26.4199939252926,-16.88099036732312,5.406022760568704,6,-15.412916,154.24136,-5.70646649927374,155.00953233357183,152.6194655829926,5.406022760568704,14.950173869381237,-151.8854620301546,-1.4726817973748494,1
2023-08-19,716934,"Minter, A.J.",664774,621345,L,L,0,0,ATL,SF,0,7,Top,101.7,1.0,-24.66996829596362,1,0,0,0,0.7098557,95.133934,-39.70803072498057,86.45078194125972,75.25872,101.91539,40.12827,146.6088,-67.62611,127.22114,-15.412916,154.24136,-131.8468,262.01636,9.360743,331.1715,150.13626,251.51498,36.44375937339161,15.307504665450159,-27.993479627165563,-5.70646649927374,-26.71156979951207,1.6190653577837224,30.83414763091229,126.691048045592,152.0013759498015,144.0781358035691,155.00953233357183,293.3191974247332,331.3037668390778,292.91753401117523,61.11372766935523,39.97747296141378,-3.323511331201942,18.96350179668988,5,-67.62611,127.22114,-27.993479627165563,144.0781358035691,49.41296638175205,-3.323511331201942,27.91807927501943,-40.770358058740285,-0.9703691249439498,1
2023-08-19,716934,"Chirinos, Yonny",664774,630023,L,R,1,0,ATL,SF,0,3,Top,73.4,33.0,26.88406127382771,0,0,1,0,4.084857,253.34291,114.5582716510396,225.96245889974924,75.25872,101.91539,40.12827,146.6088,-67.62611,127.22114,-15.412916,154.24136,-131.8468,262.01636,9.360743,331.1715,150.13626,251.51498,36.44375937339161,15.307504665450159,-27.993479627165563,-5.70646649927374,-26.71156979951207,1.6190653577837224,30.83414763091229,126.691048045592,152.0013759498015,144.0781358035691,155.00953233357183,293.3191974247332,331.3037668390778,292.91753401117523,9.559698099563896,-11.576556608377553,-54.877540900993274,-32.59052777310145,9,150.13626,251.51498,30.83414763091229,292.91753401117523,43.80324861853881,3.9500863570845794,-35.57798834896039,-25.55252110025077,-2.518748471094801,1
2023-08-18,716949,"Strider, Spencer",664774,675911,L,R,1,0,ATL,SF,1,6,Top,80.7,-38.0,-9.370463724843795,1,0,0,0,0.082932405,8.950826,-1.4573497858928839,8.831387895241509,75.25872,101.91539,40.12827,146.6088,-67.62611,127.22114,-15.412916,154.24136,-131.8468,262.01636,9.360743,331.1715,150.13626,251.51498,36.44375937339161,15.307504665450159,-27.993479627165563,-5.70646649927374,-26.71156979951207,1.6190653577837224,30.83414763091229,126.691048045592,152.0013759498015,144.0781358035691,155.00953233357183,293.3191974247332,331.3037668390778,292.91753401117523,45.8142230982354,24.677968390293955,-18.623015902321768,3.6639972255700544,6,-15.412916,154.24136,-5.70646649927374,155.00953233357183,146.078122304002,3.6639972255700544,13.955566214107115,-145.40997210475848,-1.475115452544768,1
2023-08-23,716876,"Yates, Kirby",501659,489446,L,R,1,0,ATL,NYM,1,9,Top,95.9,-3.0,3.8747139180753454,1,0,0,0,0.39000782,53.573215,3.6202090001576406,53.450757751004936,75.878716,101.72168,38.44223,147.3746,-64.736015,130.02876,-12.38519,154.68921,-127.65515,268.3573,7.6886506,331.58847,146.87013,247.1507,36.72089134226251,14.61966627707304,-26.46684033033902,-4.577621194616701,-25.440012055882317,1.3282980100247463,30.721040328295285,126.90500275336295,152.30586913357246,145.25229796880262,155.18422800581314,297.17247144513993,331.67759765318755,287.49661493086643,32.84617742418717,10.744952358997695,-30.34155424841437,-8.452335112692047,6,-12.38519,154.68921,-4.577621194616701,155.18422800581314,102.49583899323085,-8.452335112692047,16.00539900015764,-101.23845224899506,-1.4139980434921955,1
2023-08-12,718371,"Tonkin, Michael",501659,543859,L,R,1,0,NYM,ATL,1,8,Bot,44.4,-20.0,-27.707258388520128,1,0,0,0,0.25084612,14.479617,-6.732358882387929,12.819307929323054,75.878716,101.72168,38.44223,147.3746,-64.736015,130.02876,-12.38519,154.68921,-127.65515,268.3573,7.6886506,331.58847,146.87013,247.1507,36.72089134226251,14.61966627707304,-26.46684033033902,-4.577621194616701,-25.440012055882317,1.3282980100247463,30.721040328295285,126.90500275336295,152.30586913357246,145.25229796880262,155.18422800581314,297.17247144513993,331.67759765318755,287.49661493086643,64.42814973078264,42.32692466559317,1.2404180581811062,23.129637193903427,5,-64.736015,130.02876,-26.46684033033902,145.25229796880262,130.77644962958166,1.2404180581811062,58.00365611761207,-117.20945207067695,-1.1112596627990816,1
2023-08-23,716876,"Morton, Charlie",621466,450203,L,R,1,0,ATL,NYM,2,7,Top,99.1,21.0,36.84355788578913,0,1,0,0,3.7022996,334.75488,200.72979485126018,267.89621316058503,76.643585,101.467316,50.0067,141.27332,-66.87188,127.97705,-1.2778268,155.4914,-125.86299,264.98148,7.418116,334.598,147.7693,250.46024,37.065664246920505,19.492501524676307,-27.58842918277555,-0.47084555464555894,-25.407151266629107,1.2700527886859174,30.540224466286425,127.16074605748459,149.86267376739414,144.39519957892264,155.49665049540712,293.35418353030263,334.68022058225887,290.80250659742876,0.22210636113137383,-17.351056361112825,-64.43198706856468,-37.31440344043469,9,147.7693,250.46024,30.540224466286425,290.80250659742876,55.75685764950352,-6.303333419502707,52.960494851260194,17.435973160585036,0.31804943257786833,0
2023-08-23,716876,"Morton, Charlie",621466,450203,L,R,1,0,ATL,NYM,1,5,Top,103.6,5.0,42.09044541226695,1,0,0,0,0.9626888,126.2313,84.613203981242,93.67468655454087,76.643585,101.467316,50.0067,141.27332,-66.87188,127.97705,-1.2778268,155.4914,-125.86299,264.98148,7.418116,334.598,147.7693,250.46024,37.065664246920505,19.492501524676307,-27.58842918277555,-0.47084555464555894,-25.407151266629107,1.2700527886859174,30.540224466286425,127.16074605748459,149.86267376739414,144.39519957892264,155.49665049540712,293.35418353030263,334.68022058225887,290.80250659742876,-5.024781165346447,-22.597943887590645,-69.6788745950425,-42.56129096691251,3,76.643585,101.467316,37.065664246920505,127.16074605748459,11.146295365744141,-5.024781165346447,7.969618981241993,-7.792629445459127,-0.774169936747439,1
2023-08-21,716910,"Winans, Allan",621466,642216,L,R,1,0,ATL,NYM,1,4,Top,104.7,15.0,33.15050294514085,0,1,0,0,2.6324184,294.63425,161.11783567077129,246.67870283344672,76.643585,101.467316,50.0067,141.27332,-66.87188,127.97705,-1.2778268,155.4914,-125.86299,264.98148,7.418116,334.598,147.7693,250.46024,37.065664246920505,19.492501524676307,-27.58842918277555,-0.47084555464555894,-25.407151266629107,1.2700527886859174,30.540224466286425,127.16074605748459,149.86267376739414,144.39519957892264,155.49665049540712,293.35418353030263,334.68022058225887,290.80250659742876,3.915161301779655,-13.658001420464544,-60.7389321279164,-33.62134849978641,9,147.7693,250.46024,30.540224466286425,290.80250659742876,13.873839695480035,-2.6102784788544255,13.348535670771298,-3.781537166553278,-0.2760590206950685,0
2023-08-13,717013,"McHugh, Collin",621466,543521,L,R,1,0,NYM,ATL,2,7,Bot,100.2,19.0,-26.128649989296978,0,1,0,0,3.5805378,335.60016,-147.79433689590658,301.3043320219547,76.643585,101.467316,50.0067,141.27332,-66.87188,127.97705,-1.2778268,155.4914,-125.86299,264.98148,7.418116,334.598,147.7693,250.46024,37.065664246920505,19.492501524676307,-27.58842918277555,-0.47084555464555894,-25.407151266629107,1.2700527886859174,30.540224466286425,127.16074605748459,149.86267376739414,144.39519957892264,155.49665049540712,293.35418353030263,334.68022058225887,290.80250659742876,63.19431423621748,45.62115151397329,-1.459779193478571,25.657804434651418,7,-125.86299,264.98148,-25.407151266629107,293.35418353030263,42.430337680454656,0.7214987226678709,-21.931346895906586,36.3228520219547,2.113997369304131,0
2023-08-23,716876,"Morton, Charlie",596129,450203,L,R,1,0,ATL,NYM,1,7,Top,101.2,8.0,-8.335067119255003,1,0,0,0,1.5520269,196.24289,-28.447722488161347,194.17002530510123,74.819305,102.04602,48.46409,142.20822,-63.578293,131.08896,0.0,155.5,-132.45284,267.41425,9.809046,335.24176,142.5731,258.01773,36.24856398543062,18.818940014869078,-25.873437382701223,0.0,-26.349655079677138,1.6759744774956389,28.9237643121113,126.5358391860718,150.23962811154885,145.69322144381132,155.5,298.4193960303655,335.38523377055185,294.7884628644121,44.58363110468562,27.15400713412408,-17.538370263446218,8.335067119255003,6,0.0,155.5,0.0,155.5,48.006705488510775,8.335067119255003,-28.447722488161347,38.670025305101234,2.2050519872460357,1
2023-08-23,716876,"Morton, Charlie",596129,450203,L,R,1,0,ATL,NYM,0,5,Top,88.5,-3.0,28.57510125939929,1,0,0,0,0.39642912,50.939888,24.365071689161574,44.73494686578165,74.819305,102.04602,48.46409,142.20822,-63.578293,131.08896,0.0,155.5,-132.45284,267.41425,9.809046,335.24176,142.5731,258.01773,36.24856398543062,18.818940014869078,-25.873437382701223,0.0,-26.349655079677138,1.6759744774956389,28.9237643121113,126.5358391860718,150.23962811154885,145.69322144381132,155.5,298.4193960303655,335.38523377055185,294.7884628644121,7.673462726031332,-9.756161244530212,-54.448538642100516,-28.57510125939929,3,74.819305,102.04602,36.24856398543062,126.5358391860718,76.35567276096938,7.673462726031332,-50.454233310838426,-57.31107313421835,-2.292652620896382,0
2023-08-22,716891,"Elder, Bryce",596129,693821,L,R,1,0,ATL,NYM,0,2,Top,80.4,-13.0,16.277586760286155,1,0,0,0,0.19281785,21.211128,5.945293141753463,20.360880394875696,74.819305,102.04602,48.46409,142.20822,-63.578293,131.08896,0.0,155.5,-132.45284,267.41425,9.809046,335.24176,142.5731,258.01773,36.24856398543062,18.818940014869078,-25.873437382701223,0.0,-26.349655079677138,1.6759744774956389,28.9237643121113,126.5358391860718,150.23962811154885,145.69322144381132,155.5,298.4193960303655,335.38523377055185,294.7884628644121,19.970977225144466,2.5413532545829227,-42.15102414298738,-16.277586760286155,4,48.46409,142.20822,18.818940014869078,150.23962811154885,129.05278863751582,2.5413532545829227,-42.51879685824654,-121.84733960512432,-1.9065366550165488,0
2023-08-21,716910,"McHugh, Collin",596129,543521,L,R,1,0,ATL,NYM,0,7,Top,94.4,-22.0,13.981957843435925,1,0,0,0,0.113074146,14.063419,3.397951941690337,13.646746359189658,74.819305,102.04602,48.46409,142.20822,-63.578293,131.08896,0.0,155.5,-132.45284,267.41425,9.809046,335.24176,142.5731,258.01773,36.24856398543062,18.818940014869078,-25.873437382701223,0.0,-26.349655079677138,1.6759744774956389,28.9237643121113,126.5358391860718,150.23962811154885,145.69322144381132,155.5,298.4193960303655,335.38523377055185,294.7884628644121,22.266606141994696,4.836982171433153,-39.85539522613715,-13.981957843435925,4,48.46409,142.20822,18.818940014869078,150.23962811154885,136.23145490006118,4.836982171433153,-45.06613805830966,-128.56147364081036,-1.9079535133204304,0
